order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0007621,HORD002410,PRD0665,2,758.8,1517.6
HITM0007622,HORD002410,PRD0494,1,1961.68,1961.68
HITM0007623,HORD002410,PRD0173,3,1519.14,4557.42
HITM0007624,HORD002411,PRD0586,2,110.38,220.76
HITM0007625,HORD002411,PRD0583,1,1333.03,1333.03
HITM0007626,HORD002411,PRD0690,1,30.42,30.42
HITM0007627,HORD002412,PRD0803,1,585.93,585.93
HITM0007628,HORD002412,PRD0708,2,545.08,1090.16
HITM0007629,HORD002413,PRD0618,1,421.89,421.89
HITM0007630,HORD002413,PRD0548,1,957.21,957.21
HITM0007631,HORD002413,PRD0991,1,1900.16,1900.16
HITM0007632,HORD002413,PRD0566,1,665.53,665.53
HITM0007633,HORD002413,PRD0983,1,854.84,854.84
HITM0007634,HORD002414,PRD0006,2,319.31,638.62
HITM0007635,HORD002414,PRD0582,2,1854.66,3709.32
HITM0007636,HORD002414,PRD0268,1,395.01,395.01
HITM0007637,HORD002415,PRD0841,1,2157.33,2157.33
HITM0007638,HORD002415,PRD0246,2,674.8,1349.6
HITM0007639,HORD002415,PRD0271,1,2076.99,2076.99
HITM0007640,HORD002415,PRD0887,1,159.97,159.97
HITM0007641,HORD002416,PRD0414,1,1024.71,1024.71
HITM0007642,HORD002416,PRD0858,1,188.42,188.42
HITM0007643,HORD002416,PRD0575,1,177.67,177.67
HITM0007644,HORD002416,PRD0690,3,30.42,91.26
HITM0007645,HORD002417,PRD0273,1,697.23,697.23
HITM0007646,HORD002417,PRD0050,1,56.24,56.24
HITM0007647,HORD002417,PRD0826,1,402.15,402.15
HITM0007648,HORD002418,PRD0248,1,451.1,451.1
HITM0007649,HORD002418,PRD0701,1,3133.77,3133.77
HITM0007650,HORD002418,PRD0423,1,1099.29,1099.29
HITM0007651,HORD002418,PRD0739,1,947.5,947.5
HITM0007652,HORD002419,PRD0030,1,360.75,360.75
HITM0007653,HORD002419,PRD0905,2,951.23,1902.46
HITM0007654,HORD002419,PRD0022,1,1385.01,1385.01
HITM0007655,HORD002420,PRD0636,2,801.41,1602.82
HITM0007656,HORD002420,PRD0952,1,550.92,550.92
HITM0007657,HORD002420,PRD0040,1,239.17,239.17
HITM0007658,HORD002421,PRD0870,1,370.25,370.25
HITM0007659,HORD002421,PRD0048,1,176.51,176.51
HITM0007660,HORD002422,PRD0879,2,1214.72,2429.44
HITM0007661,HORD002422,PRD0170,1,202.15,202.15
HITM0007662,HORD002422,PRD0565,1,294.27,294.27
HITM0007663,HORD002423,PRD0968,1,409.17,409.17
HITM0007664,HORD002423,PRD0263,1,590.67,590.67
HITM0007665,HORD002423,PRD0846,1,427.97,427.97
HITM0007666,HORD002424,PRD0135,1,1054.93,1054.93
HITM0007667,HORD002424,PRD0750,1,181.18,181.18
HITM0007668,HORD002424,PRD0655,1,261.66,261.66
HITM0007669,HORD002425,PRD0080,1,15.23,15.23
HITM0007670,HORD002425,PRD0183,2,442.77,885.54
HITM0007671,HORD002426,PRD0280,1,149.57,149.57
HITM0007672,HORD002426,PRD0005,1,503.71,503.71
HITM0007673,HORD002427,PRD0058,1,137.85,137.85
HITM0007674,HORD002427,PRD0568,1,237.73,237.73
HITM0007675,HORD002428,PRD0928,1,302.59,302.59
HITM0007676,HORD002428,PRD0034,2,797.09,1594.18
HITM0007677,HORD002429,PRD0167,1,2514.98,2514.98
HITM0007678,HORD002429,PRD0265,1,94.03,94.03
HITM0007679,HORD002429,PRD0767,1,2003.56,2003.56
HITM0007680,HORD002429,PRD0003,1,316.95,316.95
HITM0007681,HORD002430,PRD0398,1,567.86,567.86
HITM0007682,HORD002430,PRD0585,1,81.84,81.84
HITM0007683,HORD002430,PRD0960,1,155.66,155.66
HITM0007684,HORD002430,PRD0812,1,972.39,972.39
HITM0007685,HORD002431,PRD0265,1,94.03,94.03
HITM0007686,HORD002431,PRD0663,1,337.29,337.29
HITM0007687,HORD002431,PRD0408,1,1038.75,1038.75
HITM0007688,HORD002432,PRD0996,1,643.77,643.77
HITM0007689,HORD002432,PRD0905,2,951.23,1902.46
HITM0007690,HORD002433,PRD0705,1,200.18,200.18
HITM0007691,HORD002433,PRD0587,1,1683.8,1683.8
HITM0007692,HORD002433,PRD0482,1,1511.77,1511.77
HITM0007693,HORD002433,PRD0712,2,1402.88,2805.76
HITM0007694,HORD002434,PRD0848,2,522.45,1044.9
HITM0007695,HORD002434,PRD0802,1,593.98,593.98
HITM0007696,HORD002434,PRD0026,1,841.05,841.05
HITM0007697,HORD002435,PRD0673,1,1159.13,1159.13
HITM0007698,HORD002435,PRD0599,2,854.55,1709.1
HITM0007699,HORD002435,PRD0369,1,123.0,123.0
HITM0007700,HORD002436,PRD0587,1,1683.8,1683.8
HITM0007701,HORD002436,PRD0955,2,56.91,113.82
HITM0007702,HORD002436,PRD0387,2,2307.58,4615.16
HITM0007703,HORD002437,PRD0610,1,159.67,159.67
HITM0007704,HORD002437,PRD0269,1,236.51,236.51
HITM0007705,HORD002437,PRD0478,1,948.58,948.58
HITM0007706,HORD002437,PRD0928,1,302.59,302.59
HITM0007707,HORD002438,PRD0343,2,1104.21,2208.42
HITM0007708,HORD002438,PRD0485,1,178.75,178.75
HITM0007709,HORD002438,PRD0006,2,319.31,638.62
HITM0007710,HORD002439,PRD0139,1,1416.61,1416.61
HITM0007711,HORD002439,PRD0911,1,2044.96,2044.96
HITM0007712,HORD002439,PRD0369,1,123.0,123.0
HITM0007713,HORD002439,PRD0903,1,805.15,805.15
HITM0007714,HORD002439,PRD0357,1,2299.18,2299.18
HITM0007715,HORD002440,PRD0540,1,369.8,369.8
HITM0007716,HORD002440,PRD0154,2,3096.85,6193.7
HITM0007717,HORD002440,PRD0319,1,882.45,882.45
HITM0007718,HORD002440,PRD0369,1,123.0,123.0
HITM0007719,HORD002441,PRD0983,1,854.84,854.84
HITM0007720,HORD002441,PRD0341,1,2657.98,2657.98
HITM0007721,HORD002442,PRD0542,1,1746.75,1746.75
HITM0007722,HORD002442,PRD0375,1,901.8,901.8
HITM0007723,HORD002443,PRD0951,1,1391.02,1391.02
HITM0007724,HORD002443,PRD0250,1,79.79,79.79
HITM0007725,HORD002444,PRD0206,1,633.94,633.94
HITM0007726,HORD002444,PRD0626,1,529.21,529.21
HITM0007727,HORD002445,PRD0239,1,761.02,761.02
HITM0007728,HORD002445,PRD0234,1,1058.58,1058.58
HITM0007729,HORD002445,PRD0418,1,301.4,301.4
HITM0007730,HORD002445,PRD0758,1,282.47,282.47
HITM0007731,HORD002446,PRD0782,1,452.61,452.61
HITM0007732,HORD002446,PRD0290,1,151.92,151.92
HITM0007733,HORD002446,PRD0725,1,107.02,107.02
HITM0007734,HORD002446,PRD0011,2,1160.31,2320.62
HITM0007735,HORD002446,PRD0002,1,1391.38,1391.38
HITM0007736,HORD002447,PRD0326,1,62.48,62.48
HITM0007737,HORD002447,PRD0010,1,386.41,386.41
HITM0007738,HORD002447,PRD0455,3,679.95,2039.85
HITM0007739,HORD002448,PRD0904,1,1097.17,1097.17
HITM0007740,HORD002448,PRD0569,1,238.57,238.57
HITM0007741,HORD002448,PRD0699,1,508.79,508.79
HITM0007742,HORD002448,PRD0824,1,3509.94,3509.94
HITM0007743,HORD002449,PRD0512,1,1057.04,1057.04
HITM0007744,HORD002449,PRD0310,1,83.71,83.71
HITM0007745,HORD002450,PRD0340,1,244.07,244.07
HITM0007746,HORD002450,PRD0225,1,1060.36,1060.36
HITM0007747,HORD002450,PRD0446,1,132.64,132.64
HITM0007748,HORD002450,PRD0115,1,678.71,678.71
HITM0007749,HORD002451,PRD0464,1,3820.07,3820.07
HITM0007750,HORD002451,PRD0910,1,19.2,19.2
HITM0007751,HORD002451,PRD0812,1,972.39,972.39
HITM0007752,HORD002451,PRD0775,1,545.51,545.51
HITM0007753,HORD002451,PRD0352,2,1200.9,2401.8
HITM0007754,HORD002452,PRD0412,2,383.4,766.8
HITM0007755,HORD002452,PRD0196,1,483.11,483.11
HITM0007756,HORD002452,PRD0515,1,1139.31,1139.31
HITM0007757,HORD002452,PRD0484,1,1093.53,1093.53
HITM0007758,HORD002453,PRD0171,1,2618.35,2618.35
HITM0007759,HORD002453,PRD0957,1,1732.9,1732.9
HITM0007760,HORD002453,PRD0446,2,132.64,265.28
HITM0007761,HORD002454,PRD0352,1,1200.9,1200.9
HITM0007762,HORD002454,PRD0136,1,360.6,360.6
HITM0007763,HORD002454,PRD0955,2,56.91,113.82
HITM0007764,HORD002455,PRD0065,1,515.94,515.94
HITM0007765,HORD002455,PRD0672,1,1330.59,1330.59
HITM0007766,HORD002455,PRD0261,1,1185.43,1185.43
HITM0007767,HORD002456,PRD0416,1,420.25,420.25
HITM0007768,HORD002456,PRD0650,1,233.76,233.76
HITM0007769,HORD002457,PRD1000,1,120.72,120.72
HITM0007770,HORD002458,PRD0586,1,110.38,110.38
HITM0007771,HORD002458,PRD0407,1,607.64,607.64
HITM0007772,HORD002458,PRD0935,1,41.85,41.85
HITM0007773,HORD002459,PRD0033,1,884.6,884.6
HITM0007774,HORD002459,PRD0651,1,2713.88,2713.88
HITM0007775,HORD002459,PRD0303,1,1580.3,1580.3
HITM0007776,HORD002459,PRD0722,1,373.93,373.93
HITM0007777,HORD002460,PRD0294,1,2659.23,2659.23
HITM0007778,HORD002460,PRD0655,1,261.66,261.66
HITM0007779,HORD002460,PRD0952,3,550.92,1652.76
HITM0007780,HORD002460,PRD0429,1,1195.52,1195.52
HITM0007781,HORD002461,PRD0470,1,116.53,116.53
HITM0007782,HORD002461,PRD0041,1,3199.1,3199.1
HITM0007783,HORD002461,PRD0615,1,965.84,965.84
HITM0007784,HORD002461,PRD0743,1,1557.24,1557.24
HITM0007785,HORD002461,PRD0066,3,66.71,200.13
HITM0007786,HORD002462,PRD0990,3,268.68,806.04
HITM0007787,HORD002462,PRD0190,1,274.29,274.29
HITM0007788,HORD002463,PRD0797,1,850.77,850.77
HITM0007789,HORD002463,PRD0685,1,963.7,963.7
HITM0007790,HORD002463,PRD0580,2,180.48,360.96
HITM0007791,HORD002464,PRD0350,1,175.83,175.83
HITM0007792,HORD002464,PRD0726,1,479.51,479.51
HITM0007793,HORD002464,PRD0407,1,607.64,607.64
HITM0007794,HORD002465,PRD0601,1,2323.87,2323.87
HITM0007795,HORD002466,PRD0725,1,107.02,107.02
HITM0007796,HORD002466,PRD0810,1,325.73,325.73
HITM0007797,HORD002467,PRD0258,3,649.82,1949.46
HITM0007798,HORD002467,PRD0325,1,926.64,926.64
HITM0007799,HORD002468,PRD0400,1,158.67,158.67
HITM0007800,HORD002468,PRD0676,1,499.99,499.99
HITM0007801,HORD002468,PRD0463,2,1498.56,2997.12
HITM0007802,HORD002469,PRD0870,1,370.25,370.25
HITM0007803,HORD002469,PRD0004,1,468.81,468.81
HITM0007804,HORD002469,PRD0685,3,963.7,2891.1
HITM0007805,HORD002470,PRD0818,1,1065.11,1065.11
HITM0007806,HORD002470,PRD0592,2,471.73,943.46
HITM0007807,HORD002470,PRD0357,1,2299.18,2299.18
HITM0007808,HORD002470,PRD0901,1,1092.12,1092.12
HITM0007809,HORD002471,PRD0980,1,286.55,286.55
HITM0007810,HORD002471,PRD0356,1,215.96,215.96
HITM0007811,HORD002472,PRD0108,1,462.45,462.45
HITM0007812,HORD002472,PRD0612,1,1688.14,1688.14
HITM0007813,HORD002472,PRD0644,1,2975.58,2975.58
HITM0007814,HORD002473,PRD1000,1,120.72,120.72
HITM0007815,HORD002473,PRD0673,2,1159.13,2318.26
HITM0007816,HORD002473,PRD0735,1,557.24,557.24
HITM0007817,HORD002474,PRD0162,1,1783.95,1783.95
HITM0007818,HORD002474,PRD0430,1,126.46,126.46
HITM0007819,HORD002474,PRD0967,1,530.38,530.38
HITM0007820,HORD002475,PRD0644,1,2975.58,2975.58
HITM0007821,HORD002475,PRD0032,2,581.78,1163.56
HITM0007822,HORD002475,PRD0685,1,963.7,963.7
HITM0007823,HORD002476,PRD0440,1,57.41,57.41
HITM0007824,HORD002476,PRD0727,1,1874.18,1874.18
HITM0007825,HORD002476,PRD0052,1,1050.73,1050.73
HITM0007826,HORD002476,PRD0258,2,649.82,1299.64
HITM0007827,HORD002477,PRD0862,3,1164.81,3494.43
HITM0007828,HORD002477,PRD0458,1,960.04,960.04
HITM0007829,HORD002478,PRD0072,1,713.12,713.12
HITM0007830,HORD002478,PRD0988,2,236.45,472.9
HITM0007831,HORD002479,PRD0759,1,1012.36,1012.36
HITM0007832,HORD002479,PRD0133,1,772.02,772.02
HITM0007833,HORD002480,PRD0925,1,327.94,327.94
HITM0007834,HORD002480,PRD0079,1,1319.99,1319.99
HITM0007835,HORD002480,PRD0017,1,1611.29,1611.29
HITM0007836,HORD002480,PRD0433,1,983.68,983.68
HITM0007837,HORD002481,PRD0346,2,291.88,583.76
HITM0007838,HORD002481,PRD0844,2,1595.23,3190.46
HITM0007839,HORD002481,PRD0446,1,132.64,132.64
HITM0007840,HORD002481,PRD0493,1,1091.53,1091.53
HITM0007841,HORD002481,PRD0201,1,2237.43,2237.43
HITM0007842,HORD002482,PRD0142,2,1647.71,3295.42
HITM0007843,HORD002482,PRD0696,1,137.51,137.51
HITM0007844,HORD002482,PRD0620,2,220.61,441.22
HITM0007845,HORD002482,PRD0868,3,956.14,2868.42
HITM0007846,HORD002483,PRD0548,1,957.21,957.21
HITM0007847,HORD002483,PRD0536,1,274.78,274.78
HITM0007848,HORD002484,PRD0885,3,689.68,2069.04
HITM0007849,HORD002484,PRD0168,1,654.31,654.31
HITM0007850,HORD002484,PRD0359,1,597.95,597.95
HITM0007851,HORD002484,PRD0986,3,445.06,1335.18
HITM0007852,HORD002485,PRD0058,1,137.85,137.85
HITM0007853,HORD002485,PRD0182,1,680.44,680.44
HITM0007854,HORD002485,PRD0909,1,167.36,167.36
HITM0007855,HORD002485,PRD0305,1,260.29,260.29
HITM0007856,HORD002485,PRD0079,1,1319.99,1319.99
HITM0007857,HORD002486,PRD0210,1,389.28,389.28
HITM0007858,HORD002486,PRD0268,2,395.01,790.02
HITM0007859,HORD002486,PRD0164,1,1650.2,1650.2
HITM0007860,HORD002486,PRD0576,2,30.87,61.74
HITM0007861,HORD002487,PRD0444,1,617.76,617.76
HITM0007862,HORD002487,PRD0650,1,233.76,233.76
HITM0007863,HORD002487,PRD0697,1,2301.55,2301.55
HITM0007864,HORD002488,PRD0599,1,854.55,854.55
HITM0007865,HORD002489,PRD0531,1,2292.33,2292.33
HITM0007866,HORD002489,PRD0440,1,57.41,57.41
HITM0007867,HORD002490,PRD0980,3,286.55,859.65
HITM0007868,HORD002490,PRD0373,1,664.52,664.52
HITM0007869,HORD002490,PRD0640,1,415.26,415.26
HITM0007870,HORD002490,PRD0971,2,2276.46,4552.92
HITM0007871,HORD002491,PRD0446,1,132.64,132.64
HITM0007872,HORD002492,PRD0139,1,1416.61,1416.61
HITM0007873,HORD002492,PRD0251,2,2656.31,5312.62
HITM0007874,HORD002492,PRD0359,2,597.95,1195.9
HITM0007875,HORD002492,PRD0099,1,245.95,245.95
HITM0007876,HORD002493,PRD0540,2,369.8,739.6
HITM0007877,HORD002493,PRD0184,1,685.26,685.26
HITM0007878,HORD002493,PRD0792,3,1199.37,3598.11
HITM0007879,HORD002493,PRD0029,1,476.78,476.78
HITM0007880,HORD002494,PRD0936,1,214.36,214.36
HITM0007881,HORD002494,PRD0867,1,500.96,500.96
HITM0007882,HORD002495,PRD0461,1,1664.1,1664.1
HITM0007883,HORD002495,PRD0588,1,828.34,828.34
HITM0007884,HORD002495,PRD0316,2,640.98,1281.96
HITM0007885,HORD002495,PRD0495,1,1086.82,1086.82
HITM0007886,HORD002496,PRD0210,2,389.28,778.56
HITM0007887,HORD002496,PRD0645,3,206.79,620.37
HITM0007888,HORD002496,PRD0558,1,1044.96,1044.96
HITM0007889,HORD002496,PRD0596,2,846.46,1692.92
HITM0007890,HORD002497,PRD0161,1,1855.03,1855.03
HITM0007891,HORD002497,PRD0066,1,66.71,66.71
HITM0007892,HORD002498,PRD0554,1,2812.01,2812.01
HITM0007893,HORD002498,PRD0675,2,98.97,197.94
HITM0007894,HORD002499,PRD0244,1,847.84,847.84
HITM0007895,HORD002499,PRD0700,2,105.41,210.82
HITM0007896,HORD002499,PRD0761,1,2207.59,2207.59
HITM0007897,HORD002499,PRD0608,1,607.93,607.93
HITM0007898,HORD002500,PRD0794,1,464.13,464.13
HITM0007899,HORD002500,PRD0440,3,57.41,172.23
HITM0007900,HORD002500,PRD0731,2,1026.14,2052.28
HITM0007901,HORD002501,PRD0935,1,41.85,41.85
HITM0007902,HORD002501,PRD0027,1,615.88,615.88
HITM0007903,HORD002501,PRD0580,1,180.48,180.48
HITM0007904,HORD002501,PRD0460,1,250.7,250.7
HITM0007905,HORD002502,PRD0652,1,1180.91,1180.91
HITM0007906,HORD002502,PRD0842,1,1418.63,1418.63
HITM0007907,HORD002502,PRD0533,1,367.95,367.95
HITM0007908,HORD002502,PRD0822,1,1374.65,1374.65
HITM0007909,HORD002503,PRD0346,1,291.88,291.88
HITM0007910,HORD002503,PRD0817,1,2143.54,2143.54
HITM0007911,HORD002503,PRD0679,1,1370.51,1370.51
HITM0007912,HORD002504,PRD0044,1,2873.82,2873.82
HITM0007913,HORD002504,PRD0759,1,1012.36,1012.36
HITM0007914,HORD002504,PRD0156,2,402.17,804.34
HITM0007915,HORD002505,PRD0332,1,896.69,896.69
HITM0007916,HORD002505,PRD0290,2,151.92,303.84
HITM0007917,HORD002506,PRD0481,2,2924.28,5848.56
HITM0007918,HORD002506,PRD0612,1,1688.14,1688.14
HITM0007919,HORD002506,PRD0144,1,2737.49,2737.49
HITM0007920,HORD002507,PRD0996,2,643.77,1287.54
HITM0007921,HORD002507,PRD0292,1,1683.43,1683.43
HITM0007922,HORD002507,PRD0354,2,2902.62,5805.24
HITM0007923,HORD002508,PRD0830,1,57.62,57.62
HITM0007924,HORD002509,PRD0647,3,818.2,2454.6
HITM0007925,HORD002510,PRD0215,1,273.66,273.66
HITM0007926,HORD002510,PRD0689,2,1230.12,2460.24
HITM0007927,HORD002510,PRD0717,1,550.74,550.74
HITM0007928,HORD002511,PRD0023,3,620.72,1862.16
HITM0007929,HORD002511,PRD0029,1,476.78,476.78
HITM0007930,HORD002512,PRD0940,1,200.38,200.38
HITM0007931,HORD002512,PRD0037,1,1207.21,1207.21
HITM0007932,HORD002512,PRD0686,1,654.4,654.4
HITM0007933,HORD002512,PRD0876,1,61.28,61.28
HITM0007934,HORD002513,PRD0115,1,678.71,678.71
HITM0007935,HORD002513,PRD0935,2,41.85,83.7
HITM0007936,HORD002513,PRD0870,1,370.25,370.25
HITM0007937,HORD002513,PRD0842,1,1418.63,1418.63
HITM0007938,HORD002514,PRD0934,2,4104.95,8209.9
HITM0007939,HORD002514,PRD0015,1,828.91,828.91
HITM0007940,HORD002514,PRD0250,1,79.79,79.79
HITM0007941,HORD002515,PRD0489,1,1207.96,1207.96
HITM0007942,HORD002515,PRD0898,1,272.18,272.18
HITM0007943,HORD002515,PRD0660,2,15.31,30.62
HITM0007944,HORD002516,PRD0236,2,131.33,262.66
HITM0007945,HORD002516,PRD0520,2,298.12,596.24
HITM0007946,HORD002516,PRD0653,2,608.0,1216.0
HITM0007947,HORD002517,PRD0008,1,146.16,146.16
HITM0007948,HORD002517,PRD0790,1,110.86,110.86
HITM0007949,HORD002518,PRD0913,1,570.08,570.08
HITM0007950,HORD002519,PRD0162,1,1783.95,1783.95
HITM0007951,HORD002520,PRD0520,1,298.12,298.12
HITM0007952,HORD002520,PRD0358,1,1013.74,1013.74
HITM0007953,HORD002520,PRD0492,1,961.25,961.25
HITM0007954,HORD002521,PRD0696,1,137.51,137.51
HITM0007955,HORD002521,PRD0391,1,1914.32,1914.32
HITM0007956,HORD002521,PRD0374,2,1846.98,3693.96
HITM0007957,HORD002521,PRD0740,1,326.46,326.46
HITM0007958,HORD002522,PRD0909,2,167.36,334.72
HITM0007959,HORD002522,PRD0696,1,137.51,137.51
HITM0007960,HORD002523,PRD0386,1,703.44,703.44
HITM0007961,HORD002523,PRD0155,1,372.71,372.71
HITM0007962,HORD002523,PRD0074,1,587.22,587.22
HITM0007963,HORD002524,PRD0758,1,282.47,282.47
HITM0007964,HORD002524,PRD0749,1,529.95,529.95
HITM0007965,HORD002524,PRD0509,1,306.02,306.02
HITM0007966,HORD002525,PRD0481,2,2924.28,5848.56
HITM0007967,HORD002525,PRD0772,1,1357.22,1357.22
HITM0007968,HORD002526,PRD0935,1,41.85,41.85
HITM0007969,HORD002526,PRD0266,2,667.96,1335.92
HITM0007970,HORD002526,PRD0955,1,56.91,56.91
HITM0007971,HORD002527,PRD0919,1,202.1,202.1
HITM0007972,HORD002527,PRD0776,1,143.41,143.41
HITM0007973,HORD002528,PRD0164,1,1650.2,1650.2
HITM0007974,HORD002528,PRD0636,1,801.41,801.41
HITM0007975,HORD002528,PRD0176,1,408.12,408.12
HITM0007976,HORD002529,PRD0650,2,233.76,467.52
HITM0007977,HORD002529,PRD0542,1,1746.75,1746.75
HITM0007978,HORD002530,PRD0131,1,2047.43,2047.43
HITM0007979,HORD002530,PRD0188,2,936.44,1872.88
HITM0007980,HORD002530,PRD0414,2,1024.71,2049.42
HITM0007981,HORD002531,PRD0684,1,2250.74,2250.74
HITM0007982,HORD002531,PRD0592,1,471.73,471.73
HITM0007983,HORD002532,PRD0184,1,685.26,685.26
HITM0007984,HORD002532,PRD0177,1,1856.25,1856.25
HITM0007985,HORD002532,PRD0853,1,1558.78,1558.78
HITM0007986,HORD002533,PRD0700,2,105.41,210.82
HITM0007987,HORD002533,PRD0738,1,778.08,778.08
HITM0007988,HORD002533,PRD0082,1,1853.06,1853.06
HITM0007989,HORD002533,PRD0130,1,234.4,234.4
HITM0007990,HORD002534,PRD0409,1,178.56,178.56
HITM0007991,HORD002534,PRD0556,1,177.48,177.48
HITM0007992,HORD002535,PRD0378,1,472.12,472.12
HITM0007993,HORD002536,PRD0518,1,365.35,365.35
HITM0007994,HORD002536,PRD0602,1,1093.07,1093.07
HITM0007995,HORD002536,PRD0081,1,1506.97,1506.97
HITM0007996,HORD002536,PRD0029,2,476.78,953.56
HITM0007997,HORD002537,PRD0125,1,517.12,517.12
HITM0007998,HORD002537,PRD0176,1,408.12,408.12
HITM0007999,HORD002537,PRD0336,1,657.61,657.61
HITM0008000,HORD002537,PRD0702,1,1587.86,1587.86
HITM0008001,HORD002538,PRD0212,1,369.65,369.65
HITM0008002,HORD002538,PRD0313,2,1109.77,2219.54
HITM0008003,HORD002538,PRD0796,2,214.68,429.36
HITM0008004,HORD002539,PRD0529,1,915.61,915.61
HITM0008005,HORD002539,PRD0512,1,1057.04,1057.04
HITM0008006,HORD002539,PRD0186,1,280.16,280.16
HITM0008007,HORD002540,PRD0876,1,61.28,61.28
HITM0008008,HORD002540,PRD0918,1,270.82,270.82
HITM0008009,HORD002540,PRD0005,1,503.71,503.71
HITM0008010,HORD002540,PRD0295,1,1095.89,1095.89
HITM0008011,HORD002541,PRD0236,1,131.33,131.33
HITM0008012,HORD002541,PRD0682,1,1238.87,1238.87
HITM0008013,HORD002542,PRD0144,1,2737.49,2737.49
HITM0008014,HORD002542,PRD0858,1,188.42,188.42
HITM0008015,HORD002542,PRD0010,2,386.41,772.82
HITM0008016,HORD002542,PRD0148,1,457.28,457.28
HITM0008017,HORD002542,PRD0585,2,81.84,163.68
HITM0008018,HORD002543,PRD0226,1,497.16,497.16
HITM0008019,HORD002543,PRD0957,1,1732.9,1732.9
HITM0008020,HORD002543,PRD0102,1,1075.3,1075.3
HITM0008021,HORD002544,PRD0904,3,1097.17,3291.51
HITM0008022,HORD002544,PRD0699,1,508.79,508.79
HITM0008023,HORD002544,PRD0287,2,2324.3,4648.6
HITM0008024,HORD002545,PRD0300,1,305.18,305.18
HITM0008025,HORD002545,PRD0378,1,472.12,472.12
HITM0008026,HORD002545,PRD0117,1,684.24,684.24
HITM0008027,HORD002545,PRD0992,2,1671.9,3343.8
HITM0008028,HORD002546,PRD0139,1,1416.61,1416.61
HITM0008029,HORD002546,PRD0363,1,554.22,554.22
HITM0008030,HORD002547,PRD0195,2,89.95,179.9
HITM0008031,HORD002547,PRD0104,1,1407.8,1407.8
HITM0008032,HORD002547,PRD0346,1,291.88,291.88
HITM0008033,HORD002548,PRD0325,1,926.64,926.64
HITM0008034,HORD002549,PRD0923,1,819.32,819.32
HITM0008035,HORD002549,PRD0235,1,452.44,452.44
HITM0008036,HORD002549,PRD0219,1,227.25,227.25
HITM0008037,HORD002550,PRD0342,2,771.91,1543.82
HITM0008038,HORD002550,PRD0014,1,953.24,953.24
HITM0008039,HORD002550,PRD0400,1,158.67,158.67
HITM0008040,HORD002551,PRD0504,1,3043.58,3043.58
HITM0008041,HORD002551,PRD0576,2,30.87,61.74
HITM0008042,HORD002551,PRD0481,1,2924.28,2924.28
HITM0008043,HORD002551,PRD0867,3,500.96,1502.88
HITM0008044,HORD002552,PRD0072,1,713.12,713.12
HITM0008045,HORD002553,PRD0115,2,678.71,1357.42
HITM0008046,HORD002553,PRD0422,2,1345.12,2690.24
HITM0008047,HORD002553,PRD0876,2,61.28,122.56
HITM0008048,HORD002554,PRD0278,1,623.42,623.42
HITM0008049,HORD002554,PRD0440,1,57.41,57.41
HITM0008050,HORD002554,PRD0315,1,197.15,197.15
HITM0008051,HORD002555,PRD0410,2,212.08,424.16
HITM0008052,HORD002555,PRD0562,1,1226.97,1226.97
HITM0008053,HORD002555,PRD0850,1,312.03,312.03
HITM0008054,HORD002556,PRD0242,2,390.52,781.04
HITM0008055,HORD002556,PRD0228,1,121.94,121.94
HITM0008056,HORD002556,PRD0145,3,564.49,1693.47
HITM0008057,HORD002557,PRD0648,1,469.36,469.36
HITM0008058,HORD002557,PRD0186,2,280.16,560.32
HITM0008059,HORD002557,PRD0251,1,2656.31,2656.31
HITM0008060,HORD002558,PRD0910,2,19.2,38.4
HITM0008061,HORD002558,PRD0994,1,916.4,916.4
HITM0008062,HORD002559,PRD0231,1,1674.19,1674.19
HITM0008063,HORD002559,PRD0384,1,2615.99,2615.99
HITM0008064,HORD002560,PRD0490,3,337.69,1013.07
HITM0008065,HORD002560,PRD0606,1,556.12,556.12
HITM0008066,HORD002560,PRD0509,1,306.02,306.02
HITM0008067,HORD002560,PRD0106,1,40.68,40.68
HITM0008068,HORD002561,PRD0897,1,368.24,368.24
HITM0008069,HORD002561,PRD0654,1,2311.57,2311.57
HITM0008070,HORD002561,PRD0942,1,500.96,500.96
HITM0008071,HORD002561,PRD0660,1,15.31,15.31
HITM0008072,HORD002562,PRD0466,1,520.19,520.19
HITM0008073,HORD002562,PRD0811,1,1099.78,1099.78
HITM0008074,HORD002562,PRD0775,1,545.51,545.51
HITM0008075,HORD002562,PRD0793,1,476.45,476.45
HITM0008076,HORD002562,PRD0715,1,61.65,61.65
HITM0008077,HORD002563,PRD0236,1,131.33,131.33
HITM0008078,HORD002563,PRD0188,1,936.44,936.44
HITM0008079,HORD002563,PRD0493,2,1091.53,2183.06
HITM0008080,HORD002563,PRD0442,1,1331.04,1331.04
HITM0008081,HORD002564,PRD0193,2,596.94,1193.88
HITM0008082,HORD002564,PRD0417,1,1281.86,1281.86
HITM0008083,HORD002565,PRD0469,1,710.35,710.35
HITM0008084,HORD002565,PRD0378,1,472.12,472.12
HITM0008085,HORD002565,PRD0455,1,679.95,679.95
HITM0008086,HORD002566,PRD0009,1,1213.1,1213.1
HITM0008087,HORD002566,PRD0046,1,355.51,355.51
HITM0008088,HORD002566,PRD0274,1,2425.87,2425.87
HITM0008089,HORD002567,PRD0029,2,476.78,953.56
HITM0008090,HORD002567,PRD0448,1,974.99,974.99
