order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD002796,SRC-030-H-002796,CUS00142,2018-08-09 10:45:00,Store,PayPal,AUD,Bakers,Completed,6733.83,12.59,NaN,5.0,612.17,6409.73,Winter,False,-37.814068,145.029532,Mobile,Store,no special instruction,NaN
HORD002797,SRC-030-H-002797,CUS00062,2018-03-14 10:18:00,Web,Gift Card,AUD,Bakers,Completed,2335.06,8.65,NaN,5.0,212.28,2226.96,Autumn,False,-37.791649,145.001797,Desktop,Organic,gift purchase for a family member,NaN
HORD002798,SRC-030-H-002798,CUS00096,2018-03-26 18:36:00,Web,PayPal,AUD,Thompson,Completed,1407.77,11.33,NaN,10.0,127.98,1278.32,Autumn,False,-37.788708,144.891592,Desktop,Social,call before delivery,NaN
HORD002799,SRC-030-H-002799,CUS00008,2018-07-02 21:35:00,Mobile,Gift Card,AUD,Bakers,Completed,5061.34,16.55,NaN,5.0,460.12,4824.82,Winter,False,-37.740873,144.9899,Tablet,Organic,please use minimal packaging,NaN
HORD002800,SRC-030-H-002800,CUS00453,2018-12-25 08:47:00,Web,PayPal,AUD,Thompson,Completed,1869.52,14.98,NaN,10.0,169.96,1697.55,Summer,False,-37.74047,144.879827,Tablet,Organic,please leave at reception,NaN
HORD002801,SRC-030-H-002801,CUS00335,2018-11-12 21:12:00,Web,Gift Card,AUD,Thompson,Completed,3586.22,12.34,NaN,0.0,326.02,3598.56,Spring,False,-37.868342,144.919956,Desktop,Social,please use minimal packaging,NaN
HORD002802,SRC-030-H-002802,CUS00246,2018-11-09 19:15:00,Web,Bank Transfer,AUD,Bakers,Completed,2900.36,11.8,NaN,5.0,263.67,2767.14,Spring,False,-37.808421,145.062303,Desktop,Social,no special instruction,NaN
HORD002803,SRC-030-H-002803,CUS00345,2018-02-27 11:44:00,Store,Gift Card,AUD,Bakers,Completed,1087.82,18.75,NaN,0.0,98.89,1106.57,Summer,True,-37.805237,145.005834,Tablet,Store,please leave at reception,NaN
HORD002804,SRC-030-H-002804,CUS00276,2018-06-21 11:12:00,Store,Bank Transfer,AUD,Thompson,Completed,3996.28,14.7,NaN,10.0,363.3,3611.35,Winter,False,-37.857041,144.91874,Mobile,Paid Search,please leave at reception,NaN
HORD002805,SRC-030-H-002805,CUS00380,2018-11-18 09:08:00,Mobile,Bank Transfer,AUD,Thompson,Completed,752.98,11.29,NaN,5.0,68.45,726.62,Spring,False,-37.774327,144.913364,Desktop,Referral,please use minimal packaging,NaN
HORD002806,SRC-030-H-002806,CUS00498,2018-04-10 16:06:00,Store,Bank Transfer,AUD,Bakers,Completed,4118.52,21.7,NaN,10.0,374.41,3728.37,Autumn,True,-37.839222,145.034644,Tablet,Referral,no special instruction,NaN
HORD002807,SRC-030-H-002807,CUS00442,2018-06-26 16:07:00,Web,PayPal,AUD,Thompson,Completed,1863.26,10.71,B2SAVE-16,20.0,169.39,1501.32,Winter,False,-37.805554,144.943895,Mobile,Organic,gift purchase for a family member,B2SAVE-16
HORD002808,SRC-030-H-002808,CUS00205,2018-05-18 10:28:00,Web,Bank Transfer,AUD,Bakers,Completed,5132.26,9.72,NaN,0.0,466.57,5141.98,Autumn,False,-37.810442,145.034989,Tablet,Social,gift purchase for a family member,NaN
HORD002809,SRC-030-H-002809,CUS00243,2018-07-29 10:08:00,Store,Bank Transfer,AUD,Bakers,Completed,1115.5,12.44,B2SAVE-18,20.0,101.41,904.84,Winter,False,-37.809968,145.027879,Desktop,Store,no special instruction,B2SAVE-18
HORD002810,SRC-030-H-002810,CUS00081,2018-07-17 11:30:00,Mobile,Card,AUD,Thompson,Completed,2905.4,16.28,NaN,10.0,264.13,2631.14,Winter,False,-37.747118,144.933655,Desktop,Paid Search,call before delivery,NaN
HORD002811,SRC-030-H-002811,CUS00047,2018-07-18 15:44:00,Mobile,PayPal,AUD,Thompson,Completed,4192.84,17.56,NaN,0.0,381.17,4210.4,Winter,False,-37.870566,144.877144,Tablet,Organic,gift purchase for a family member,NaN
HORD002812,SRC-030-H-002812,CUS00367,2018-04-06 15:50:00,Web,Gift Card,AUD,Nickolson,Completed,1274.61,8.95,NaN,5.0,115.87,1219.83,Autumn,False,-37.836448,144.952266,Mobile,Social,no special instruction,NaN
HORD002813,SRC-030-H-002813,CUS00278,2018-05-29 14:00:00,Mobile,Card,AUD,Thompson,Completed,2676.82,9.09,B2SAVE-22,20.0,243.35,2150.55,Autumn,False,-37.789468,144.938698,Tablet,Referral,please use minimal packaging,B2SAVE-22
HORD002814,SRC-030-H-002814,CUS00441,2018-12-15 14:04:00,Mobile,Gift Card,AUD,Bakers,Completed,1189.63,12.12,NaN,5.0,108.15,1142.27,Summer,False,-37.800902,145.061256,Desktop,Social,please use minimal packaging,NaN
HORD002815,SRC-030-H-002815,CUS00142,2018-01-04 20:53:00,Web,Card,AUD,Bakers,Completed,5488.04,20.13,NaN,5.0,498.91,5233.77,Summer,True,-37.814068,145.029532,Mobile,Store,please use minimal packaging,NaN
HORD002816,SRC-030-H-002816,CUS00368,2018-07-01 17:36:00,Store,Bank Transfer,AUD,Thompson,Completed,2434.73,28.62,NaN,0.0,221.34,2463.35,Winter,True,-37.860899,144.90301,Tablet,Organic,please use minimal packaging,NaN
HORD002817,SRC-030-H-002817,CUS00029,2018-01-28 11:48:00,Web,PayPal,AUD,Thompson,Completed,327.23,21.38,NaN,10.0,29.75,315.89,Summer,True,-37.781911,144.908178,Mobile,Social,please leave at reception,NaN
HORD002818,SRC-030-H-002818,CUS00483,2018-01-08 20:24:00,Mobile,Card,AUD,Nickolson,Completed,2609.03,12.85,NaN,10.0,237.18,2360.98,Summer,False,-37.876694,144.940998,Desktop,Referral,please use minimal packaging,NaN
HORD002819,SRC-030-H-002819,CUS00040,2018-02-13 10:37:00,Store,Bank Transfer,AUD,Bakers,Completed,607.64,11.19,NaN,10.0,55.24,558.07,Summer,False,-37.796593,145.044312,Desktop,Referral,please leave at reception,NaN
HORD002820,SRC-030-H-002820,CUS00445,2018-07-22 12:21:00,Store,PayPal,AUD,Thompson,Completed,2618.2,16.56,NaN,0.0,238.02,2634.76,Winter,False,-37.772971,144.875073,Mobile,Referral,gift purchase for a family member,NaN
HORD002821,SRC-030-H-002821,CUS00257,2018-04-13 09:48:00,Web,Card,AUD,Nickolson,Completed,4147.62,10.54,B2SAVE-30,15.0,377.06,3536.02,Autumn,False,-37.856753,144.987964,Desktop,Store,please leave at reception,B2SAVE-30
HORD002822,SRC-030-H-002822,CUS00251,2018-06-15 19:47:00,Mobile,Bank Transfer,AUD,Bakers,Completed,4077.71,14.6,NaN,5.0,370.7,3888.42,Winter,False,-37.76412,145.015629,Mobile,Social,please leave at reception,NaN
HORD002823,SRC-030-H-002823,CUS00115,2018-02-23 14:59:00,Store,PayPal,AUD,Thompson,Completed,361.11,10.08,NaN,0.0,32.83,371.19,Summer,False,-37.836805,144.932435,Desktop,Paid Search,please leave at reception,NaN
HORD002824,SRC-030-H-002824,CUS00074,2018-09-16 09:47:00,Mobile,PayPal,AUD,Bakers,Completed,1223.4,9.93,NaN,0.0,111.22,1233.33,Spring,False,-37.81884,145.031412,Mobile,Paid Search,no special instruction,NaN
HORD002825,SRC-030-H-002825,CUS00442,2018-08-28 18:14:00,Web,Card,AUD,Thompson,Completed,1021.1,10.71,B2SAVE-34,25.0,92.83,776.54,Winter,False,-37.805554,144.943895,Mobile,Organic,please use minimal packaging,B2SAVE-34
HORD002826,SRC-030-H-002826,CUS00060,2018-11-09 09:16:00,Store,Card,AUD,Thompson,Completed,3227.74,10.81,NaN,0.0,293.43,3238.55,Spring,False,-37.774442,144.929147,Mobile,Referral,call before delivery,NaN
HORD002827,SRC-030-H-002827,CUS00272,2018-08-12 18:46:00,Web,Card,AUD,Thompson,Completed,9225.08,13.81,NaN,10.0,838.64,8316.38,Winter,False,-37.779829,144.91745,Desktop,Referral,call before delivery,NaN
HORD002828,SRC-030-H-002828,CUS00409,2018-12-05 15:43:00,Store,Card,AUD,Bakers,Completed,4510.37,10.24,NaN,10.0,410.03,4069.57,Summer,False,-37.783368,145.009129,Mobile,Referral,gift purchase for a family member,NaN
HORD002829,SRC-030-H-002829,CUS00174,2018-10-31 13:23:00,Web,Bank Transfer,AUD,Bakers,Completed,1032.41,11.53,NaN,0.0,93.86,1043.94,Spring,False,-37.853862,145.024729,Tablet,Social,no special instruction,NaN
HORD002830,SRC-030-H-002830,CUS00444,2018-05-26 18:43:00,Web,PayPal,AUD,Nickolson,Completed,1938.04,10.3,NaN,0.0,176.19,1948.34,Autumn,False,-37.853736,144.95127,Desktop,Paid Search,please use minimal packaging,NaN
HORD002831,SRC-030-H-002831,CUS00233,2018-08-01 18:22:00,Web,Gift Card,AUD,Thompson,Completed,2426.72,28.58,B2SAVE-40,15.0,220.61,2091.29,Winter,True,-37.784478,144.881385,Tablet,Store,gift purchase for a family member,B2SAVE-40
HORD002832,SRC-030-H-002832,CUS00052,2018-11-19 13:20:00,Store,Gift Card,AUD,Bakers,Completed,1619.46,11.67,NaN,10.0,147.22,1469.18,Spring,False,-37.760473,144.978058,Tablet,Organic,gift purchase for a family member,NaN
HORD002833,SRC-030-H-002833,CUS00145,2018-11-26 08:30:00,Mobile,Card,AUD,Nickolson,Completed,9020.13,12.76,NaN,10.0,820.01,8130.88,Spring,False,-37.881684,144.950487,Mobile,Paid Search,gift purchase for a family member,NaN
HORD002834,SRC-030-H-002834,CUS00439,2018-10-24 12:06:00,Web,Card,AUD,Thompson,Completed,3255.89,12.19,B2SAVE-43,15.0,295.99,2779.7,Spring,False,-37.771086,144.896354,Tablet,Referral,no special instruction,B2SAVE-43
HORD002835,SRC-030-H-002835,CUS00313,2018-12-30 20:25:00,Web,Gift Card,AUD,Bakers,Completed,1758.59,11.67,NaN,5.0,159.87,1682.33,Summer,False,-37.762953,144.99923,Tablet,Organic,call before delivery,NaN
HORD002836,SRC-030-H-002836,CUS00453,2018-09-17 20:45:00,Web,Bank Transfer,AUD,Thompson,Completed,6370.6,14.78,NaN,5.0,579.15,6066.85,Spring,False,-37.74047,144.879827,Tablet,Organic,please leave at reception,NaN
HORD002837,SRC-030-H-002837,CUS00373,2018-05-26 19:47:00,Mobile,Gift Card,AUD,Bakers,Completed,2135.58,11.59,NaN,0.0,194.14,2147.17,Autumn,False,-37.757313,144.989119,Mobile,Referral,call before delivery,NaN
HORD002838,SRC-030-H-002838,CUS00309,2018-10-01 09:21:00,Store,Card,AUD,Bakers,Completed,9015.49,13.8,NaN,0.0,819.59,9029.29,Spring,False,-37.880566,145.036252,Mobile,Paid Search,please leave at reception,NaN
HORD002839,SRC-030-H-002839,CUS00287,2018-02-09 19:20:00,Mobile,Bank Transfer,AUD,Thompson,Completed,4194.37,19.98,NaN,0.0,381.31,4214.35,Summer,True,-37.787279,144.948883,Tablet,Referral,no special instruction,NaN
HORD002840,SRC-030-H-002840,CUS00341,2018-02-08 21:34:00,Web,Card,AUD,Bakers,Completed,1641.13,19.66,NaN,0.0,149.19,1660.79,Summer,True,-37.81394,145.021683,Tablet,Referral,please use minimal packaging,NaN
HORD002841,SRC-030-H-002841,CUS00321,2018-04-08 19:51:00,Web,PayPal,AUD,Thompson,Completed,1404.52,13.79,NaN,10.0,127.68,1277.86,Autumn,False,-37.885327,144.910086,Tablet,Organic,no special instruction,NaN
HORD002842,SRC-030-H-002842,CUS00308,2018-10-24 21:37:00,Mobile,Bank Transfer,AUD,Thompson,Completed,3066.98,12.58,NaN,0.0,278.82,3079.56,Spring,False,-37.761645,144.901158,Desktop,Referral,call before delivery,NaN
HORD002843,SRC-030-H-002843,CUS00305,2018-01-11 15:28:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2149.54,12.16,NaN,5.0,195.41,2054.22,Summer,False,-37.79465,145.060011,Tablet,Social,gift purchase for a family member,NaN
HORD002844,SRC-030-H-002844,CUS00341,2018-02-06 11:05:00,Web,PayPal,AUD,Bakers,Completed,3952.12,19.66,NaN,0.0,359.28,3971.78,Summer,True,-37.81394,145.021683,Tablet,Referral,no special instruction,NaN
HORD002845,SRC-030-H-002845,CUS00348,2018-12-10 08:42:00,Store,Card,AUD,Nickolson,Completed,4246.6,12.48,B2SAVE-54,15.0,386.05,3622.09,Summer,False,-37.873364,144.992053,Mobile,Store,gift purchase for a family member,B2SAVE-54
HORD002846,SRC-030-H-002846,CUS00434,2018-10-19 10:24:00,Mobile,Gift Card,AUD,Nickolson,Completed,272.03,21.34,NaN,10.0,24.73,266.17,Spring,True,-37.855012,144.945268,Desktop,Store,gift purchase for a family member,NaN
HORD002847,SRC-030-H-002847,CUS00495,2018-05-06 18:09:00,Mobile,Gift Card,AUD,Thompson,Completed,4783.47,25.02,NaN,0.0,434.86,4808.49,Autumn,True,-37.876154,144.883367,Mobile,Paid Search,please use minimal packaging,NaN
HORD002848,SRC-030-H-002848,CUS00060,2018-10-23 20:09:00,Web,PayPal,AUD,Thompson,Completed,4632.04,10.81,NaN,0.0,421.09,4642.85,Spring,False,-37.774442,144.929147,Mobile,Referral,no special instruction,NaN
HORD002849,SRC-030-H-002849,CUS00106,2018-08-22 16:46:00,Mobile,PayPal,AUD,Thompson,Completed,176.33,15.21,NaN,0.0,16.03,191.54,Winter,False,-37.827002,144.879697,Tablet,Paid Search,gift purchase for a family member,NaN
HORD002850,SRC-030-H-002850,CUS00198,2018-11-10 09:55:00,Store,Gift Card,AUD,Bakers,Completed,3146.93,12.29,NaN,5.0,286.08,3001.87,Spring,False,-37.751042,144.999773,Desktop,Social,gift purchase for a family member,NaN
HORD002851,SRC-030-H-002851,CUS00076,2018-05-10 21:39:00,Web,Card,AUD,Thompson,Completed,987.19,10.86,NaN,10.0,89.74,899.33,Autumn,False,-37.808632,144.891032,Mobile,Social,please use minimal packaging,NaN
HORD002852,SRC-030-H-002852,CUS00477,2018-11-12 11:42:00,Store,Card,AUD,Bakers,Completed,2183.5,13.29,NaN,10.0,198.5,1978.44,Spring,False,-37.753059,145.049674,Mobile,Organic,call before delivery,NaN
HORD002853,SRC-030-H-002853,CUS00500,2018-08-12 08:36:00,Mobile,Card,AUD,Thompson,Completed,4475.47,17.53,B2SAVE-62,20.0,406.86,3597.91,Winter,False,-37.755028,144.877439,Desktop,Paid Search,call before delivery,B2SAVE-62
HORD002854,SRC-030-H-002854,CUS00105,2018-01-01 19:56:00,Store,Gift Card,AUD,Bakers,Completed,3085.68,9.17,B2SAVE-63,15.0,280.52,2632.0,Summer,False,-37.799572,144.981436,Desktop,Social,no special instruction,B2SAVE-63
HORD002855,SRC-030-H-002855,CUS00451,2018-08-29 21:54:00,Web,PayPal,AUD,Thompson,Completed,745.99,13.83,NaN,0.0,67.82,759.82,Winter,False,-37.850867,144.929792,Mobile,Organic,please leave at reception,NaN
HORD002856,SRC-030-H-002856,CUS00471,2018-05-23 13:11:00,Web,PayPal,AUD,Nickolson,Completed,2666.06,9.44,NaN,0.0,242.37,2675.5,Autumn,False,-37.84129,144.990611,Tablet,Social,please leave at reception,NaN
HORD002857,SRC-030-H-002857,CUS00485,2018-01-11 12:13:00,Web,Bank Transfer,AUD,Thompson,Completed,4010.24,11.42,NaN,5.0,364.57,3821.15,Summer,False,-37.778465,144.912152,Mobile,Organic,gift purchase for a family member,NaN
HORD002858,SRC-030-H-002858,CUS00109,2018-01-02 13:04:00,Store,Gift Card,AUD,Bakers,Completed,7329.91,8.58,NaN,0.0,666.36,7338.49,Summer,False,-37.817443,144.99507,Desktop,Organic,call before delivery,NaN
HORD002859,SRC-030-H-002859,CUS00105,2018-08-21 13:12:00,Web,PayPal,AUD,Bakers,Completed,3914.43,11.43,NaN,5.0,355.86,3730.14,Winter,False,-37.799572,144.981436,Desktop,Social,call before delivery,NaN
HORD002860,SRC-030-H-002860,CUS00203,2018-10-06 15:37:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1172.63,12.9,NaN,0.0,106.6,1185.53,Spring,False,-37.746632,144.937265,Desktop,Social,please use minimal packaging,NaN
HORD002861,SRC-030-H-002861,CUS00104,2018-09-01 18:57:00,Store,Card,AUD,Bakers,Completed,1171.35,13.81,NaN,0.0,106.49,1185.16,Spring,False,-37.751942,145.060641,Mobile,Organic,no special instruction,NaN
HORD002862,SRC-030-H-002862,CUS00384,2018-07-09 21:14:00,Web,Bank Transfer,AUD,Bakers,Completed,1298.8,15.32,B2SAVE-71,20.0,118.07,1054.36,Winter,False,-37.851979,145.042609,Tablet,Store,gift purchase for a family member,B2SAVE-71
HORD002863,SRC-030-H-002863,CUS00132,2018-08-03 09:30:00,Mobile,Gift Card,AUD,Thompson,Completed,5013.69,15.42,B2SAVE-72,15.0,455.79,4277.06,Winter,False,-37.800604,144.876064,Desktop,Social,please leave at reception,B2SAVE-72
HORD002864,SRC-030-H-002864,CUS00364,2018-01-18 14:37:00,Store,PayPal,AUD,Bakers,Completed,5433.88,14.09,NaN,5.0,493.99,5176.28,Summer,False,-37.74798,145.055558,Mobile,Referral,please use minimal packaging,NaN
HORD002865,SRC-030-H-002865,CUS00384,2018-04-24 11:07:00,Web,Bank Transfer,AUD,Bakers,Completed,2266.91,22.88,NaN,10.0,206.08,2063.1,Autumn,True,-37.851979,145.042609,Tablet,Store,please use minimal packaging,NaN
HORD002866,SRC-030-H-002866,CUS00467,2018-06-11 20:28:00,Store,Gift Card,AUD,Bakers,Completed,1571.98,12.19,NaN,10.0,142.91,1426.97,Winter,False,-37.831693,145.005664,Mobile,Organic,please leave at reception,NaN
HORD002867,SRC-030-H-002867,CUS00201,2018-01-19 08:34:00,Web,Card,AUD,Thompson,Completed,3387.63,21.26,NaN,0.0,307.97,3408.89,Summer,True,-37.829487,144.898596,Desktop,Store,call before delivery,NaN
HORD002868,SRC-030-H-002868,CUS00323,2018-08-15 18:57:00,Store,Bank Transfer,AUD,Bakers,Completed,4665.75,28.35,B2SAVE-77,15.0,424.16,3994.24,Winter,True,-37.769266,145.045028,Desktop,Store,no special instruction,B2SAVE-77
HORD002869,SRC-030-H-002869,CUS00169,2018-06-05 14:44:00,Mobile,Gift Card,AUD,Thompson,Completed,718.45,30.42,B2SAVE-78,15.0,65.31,641.1,Winter,True,-37.742668,144.902252,Tablet,Organic,no special instruction,B2SAVE-78
HORD002870,SRC-030-H-002870,CUS00366,2018-09-15 21:50:00,Mobile,Gift Card,AUD,Nickolson,Completed,3393.48,10.25,NaN,10.0,308.5,3064.38,Spring,False,-37.852447,144.972506,Mobile,Social,call before delivery,NaN
HORD002871,SRC-030-H-002871,CUS00378,2018-03-13 21:15:00,Web,Gift Card,AUD,Bakers,Completed,2291.48,10.77,B2SAVE-80,20.0,208.32,1843.95,Autumn,False,-37.794335,145.046582,Mobile,Referral,call before delivery,B2SAVE-80
HORD002872,SRC-030-H-002872,CUS00380,2018-02-18 09:54:00,Web,Gift Card,AUD,Thompson,Completed,3994.28,11.63,NaN,0.0,363.12,4005.91,Summer,False,-37.774327,144.913364,Desktop,Referral,no special instruction,NaN
HORD002873,SRC-030-H-002873,CUS00350,2018-05-30 15:35:00,Web,Gift Card,AUD,Nickolson,Completed,2498.32,23.43,NaN,5.0,227.12,2396.83,Autumn,True,-37.879853,144.952873,Tablet,Social,please leave at reception,NaN
HORD002874,SRC-030-H-002874,CUS00269,2018-11-23 19:52:00,Mobile,Gift Card,AUD,Bakers,Completed,1497.8,12.36,NaN,0.0,136.16,1510.16,Spring,False,-37.770335,145.051979,Mobile,Referral,no special instruction,NaN
HORD002875,SRC-030-H-002875,CUS00035,2018-03-06 18:31:00,Store,Gift Card,AUD,Bakers,Completed,3026.4,12.9,B2SAVE-84,15.0,275.13,2585.34,Autumn,False,-37.742034,144.998155,Mobile,Paid Search,please use minimal packaging,B2SAVE-84
HORD002876,SRC-030-H-002876,CUS00009,2018-11-18 15:45:00,Store,PayPal,AUD,Thompson,Completed,4246.85,11.87,NaN,0.0,386.08,4258.72,Spring,False,-37.760761,144.929177,Tablet,Paid Search,please leave at reception,NaN
HORD002877,SRC-030-H-002877,CUS00095,2018-07-08 16:36:00,Web,PayPal,AUD,Thompson,Completed,4963.99,24.05,NaN,10.0,451.27,4491.64,Winter,True,-37.823549,144.949779,Desktop,Paid Search,please leave at reception,NaN
HORD002878,SRC-030-H-002878,CUS00232,2018-02-07 15:44:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1641.77,12.89,NaN,10.0,149.25,1490.48,Summer,False,-37.874243,144.931428,Desktop,Organic,no special instruction,NaN
HORD002879,SRC-030-H-002879,CUS00349,2018-09-04 19:45:00,Mobile,Gift Card,AUD,Bakers,Completed,5117.98,12.2,NaN,10.0,465.27,4618.38,Spring,False,-37.754498,144.974418,Tablet,Paid Search,please leave at reception,NaN
HORD002880,SRC-030-H-002880,CUS00047,2018-09-03 21:11:00,Store,PayPal,AUD,Thompson,Completed,3119.52,13.99,B2SAVE-89,15.0,283.59,2665.58,Spring,False,-37.870566,144.877144,Tablet,Organic,call before delivery,B2SAVE-89
HORD002881,SRC-030-H-002881,CUS00309,2018-11-13 12:06:00,Web,PayPal,AUD,Bakers,Completed,4613.55,13.8,B2SAVE-10,20.0,419.41,3704.64,Spring,False,-37.880566,145.036252,Mobile,Paid Search,please leave at reception,B2SAVE-10
HORD002882,SRC-030-H-002882,CUS00478,2018-03-30 18:52:00,Mobile,Card,AUD,Nickolson,Completed,2201.51,8.43,B2SAVE-11,15.0,200.14,1879.71,Autumn,False,-37.802395,144.973553,Desktop,Social,no special instruction,B2SAVE-11
HORD002883,SRC-030-H-002883,CUS00346,2018-11-26 08:58:00,Web,Bank Transfer,AUD,Bakers,Completed,4177.4,13.38,NaN,0.0,379.76,4190.78,Spring,False,-37.866297,145.052908,Tablet,Referral,call before delivery,NaN
HORD002884,SRC-030-H-002884,CUS00184,2018-12-23 12:31:00,Web,Bank Transfer,AUD,Bakers,Completed,3947.61,21.18,B2SAVE-13,15.0,358.87,3376.65,Summer,True,-37.802763,145.046192,Mobile,Paid Search,please use minimal packaging,B2SAVE-13
HORD002885,SRC-030-H-002885,CUS00031,2018-08-14 18:11:00,Web,PayPal,AUD,Thompson,Completed,7065.84,13.7,NaN,0.0,642.35,7079.54,Winter,False,-37.844906,144.918997,Desktop,Paid Search,please use minimal packaging,NaN
HORD002886,SRC-030-H-002886,CUS00275,2018-10-12 15:13:00,Store,PayPal,AUD,Bakers,Completed,690.0,10.33,B2SAVE-15,15.0,62.73,596.83,Spring,False,-37.780566,144.971565,Desktop,Paid Search,call before delivery,B2SAVE-15
HORD002887,SRC-030-H-002887,CUS00135,2018-06-27 15:03:00,Web,Card,AUD,Bakers,Completed,7615.62,12.08,B2SAVE-16,25.0,692.33,5723.8,Winter,False,-37.78843,144.989665,Tablet,Paid Search,no special instruction,B2SAVE-16
HORD002888,SRC-030-H-002888,CUS00433,2018-10-12 15:13:00,Mobile,Gift Card,AUD,Nickolson,Completed,3763.46,9.07,NaN,5.0,342.13,3584.36,Spring,False,-37.799316,144.968672,Mobile,Referral,gift purchase for a family member,NaN
HORD002889,SRC-030-H-002889,CUS00351,2018-08-24 11:06:00,Store,Bank Transfer,AUD,Thompson,Completed,661.42,12.73,NaN,10.0,60.13,608.01,Winter,False,-37.837497,144.928452,Mobile,Store,please use minimal packaging,NaN
HORD002890,SRC-030-H-002890,CUS00123,2018-10-22 21:50:00,Mobile,Gift Card,AUD,Bakers,Completed,4407.05,19.33,NaN,0.0,400.64,4426.38,Spring,True,-37.826387,144.99507,Desktop,Referral,please use minimal packaging,NaN
HORD002891,SRC-030-H-002891,CUS00093,2018-03-10 20:30:00,Web,PayPal,AUD,Thompson,Completed,2119.32,20.78,B2SAVE-20,15.0,192.67,1822.2,Autumn,True,-37.844394,144.940795,Tablet,Referral,please leave at reception,B2SAVE-20
HORD002892,SRC-030-H-002892,CUS00140,2018-06-08 21:03:00,Web,PayPal,AUD,Thompson,Completed,2466.45,31.11,B2SAVE-21,15.0,224.22,2127.59,Winter,True,-37.888637,144.896467,Tablet,Paid Search,gift purchase for a family member,B2SAVE-21
HORD002893,SRC-030-H-002893,CUS00200,2018-09-04 12:39:00,Store,Gift Card,AUD,Thompson,Completed,1839.76,12.1,NaN,10.0,167.25,1667.88,Spring,False,-37.788082,144.882524,Tablet,Organic,please use minimal packaging,NaN
HORD002894,SRC-030-H-002894,CUS00371,2018-02-16 09:12:00,Mobile,PayPal,AUD,Thompson,Completed,1937.55,10.3,NaN,10.0,176.14,1754.1,Summer,False,-37.783373,144.952011,Desktop,Organic,call before delivery,NaN
HORD002895,SRC-030-H-002895,CUS00497,2018-11-19 12:58:00,Mobile,Gift Card,AUD,Nickolson,Completed,1088.87,11.87,NaN,10.0,98.99,991.85,Spring,False,-37.868226,144.99591,Tablet,Organic,gift purchase for a family member,NaN
HORD002896,SRC-030-H-002896,CUS00228,2018-10-15 13:32:00,Store,Gift Card,AUD,Thompson,Completed,4533.52,24.02,B2SAVE-25,20.0,412.14,3650.84,Spring,True,-37.878425,144.903543,Tablet,Paid Search,please use minimal packaging,B2SAVE-25
HORD002897,SRC-030-H-002897,CUS00024,2018-07-14 12:42:00,Mobile,Card,AUD,Thompson,Completed,5892.72,13.49,NaN,0.0,535.7,5906.21,Winter,False,-37.776416,144.956197,Desktop,Organic,gift purchase for a family member,NaN
HORD002898,SRC-030-H-002898,CUS00442,2018-09-08 14:51:00,Mobile,PayPal,AUD,Thompson,Completed,274.78,8.11,NaN,0.0,24.98,282.89,Spring,False,-37.805554,144.943895,Mobile,Organic,please leave at reception,NaN
HORD002899,SRC-030-H-002899,CUS00229,2018-02-24 15:38:00,Mobile,Card,AUD,Thompson,Completed,6787.02,14.59,B2SAVE-28,15.0,617.0,5783.56,Summer,False,-37.748543,144.877173,Tablet,Social,please use minimal packaging,B2SAVE-28
HORD002900,SRC-030-H-002900,CUS00100,2018-03-16 12:36:00,Mobile,Gift Card,AUD,Thompson,Completed,1334.99,10.49,B2SAVE-29,15.0,121.36,1145.23,Autumn,False,-37.845782,144.918027,Desktop,Social,please use minimal packaging,B2SAVE-29
HORD002901,SRC-030-H-002901,CUS00372,2018-12-30 19:57:00,Web,Gift Card,AUD,Thompson,Completed,4648.84,14.04,NaN,10.0,422.62,4198.0,Summer,False,-37.755706,144.880365,Desktop,Store,call before delivery,NaN
HORD002902,SRC-030-H-002902,CUS00495,2018-12-02 15:00:00,Mobile,Card,AUD,Thompson,Completed,380.71,24.3,B2SAVE-31,20.0,34.61,328.87,Summer,True,-37.876154,144.883367,Mobile,Paid Search,please leave at reception,B2SAVE-31
HORD002903,SRC-030-H-002903,CUS00400,2018-04-17 20:55:00,Store,Card,AUD,Bakers,Completed,1565.9,12.74,NaN,0.0,142.35,1578.64,Autumn,False,-37.870565,145.029156,Mobile,Paid Search,no special instruction,NaN
HORD002904,SRC-030-H-002904,CUS00106,2018-03-06 15:43:00,Store,Card,AUD,Thompson,Completed,8872.13,11.78,NaN,5.0,806.56,8440.3,Autumn,False,-37.827002,144.879697,Tablet,Paid Search,no special instruction,NaN
HORD002905,SRC-030-H-002905,CUS00292,2018-03-23 09:06:00,Store,PayPal,AUD,Bakers,Completed,2267.13,10.72,NaN,5.0,206.1,2164.49,Autumn,False,-37.803074,145.048874,Tablet,Organic,please use minimal packaging,NaN
HORD002906,SRC-030-H-002906,CUS00007,2018-02-03 13:26:00,Mobile,Bank Transfer,AUD,Bakers,Completed,5645.26,11.0,NaN,0.0,513.21,5656.26,Summer,False,-37.771958,145.003189,Tablet,Referral,please use minimal packaging,NaN
